,y,wind_speed,wind_dir_sin,wind_dir_cos,solar_irradiance,temp,pressure,humidity,f_wind_speed,f_wind_dir_sin,f_wind_dir_cos,f_solar_irradiance,f_temp,f_pressure,f_humidity,setpoints,altitude,f_energy_upload,f_energy_15m,f_energy_15m_np,ds
2023-02-06 23:15:00,0.0,3.618777777777778,-0.986054190273402,0.16642455901778894,0.0,14.895555555555555,1019.57,61.86179775280899,1.3052558898925781,-0.8342902657952262,0.5513254505274817,0.0,13.971151351928711,1019.80712890625,59.004180908203125,500.0,-60.03492187085149,,0.0,0.0,2023-02-06 23:15:00
2023-02-06 23:30:00,0.0,3.3351111111111114,-0.9939800925665009,0.10956083050748736,0.0,14.78888888888889,1019.4100000000001,62.86222222222223,1.2707310914993286,-0.8280440332952057,0.5606630707690744,0.0,14.003915786743164,1019.7000732421875,59.426612854003906,500.0,-63.13619409525352,,0.0,0.0,2023-02-06 23:30:00
2023-02-06 23:45:00,0.0,3.5011111111111113,-0.9910065696220578,0.1338132241817736,0.0,14.707777777777778,1019.33,63.864444444444445,1.2710832357406616,-0.8595224766629747,0.5110979476686892,0.0,13.969108581542969,1019.7276000976562,60.19281768798828,500.0,-66.1427270127294,,0.0,0.0,2023-02-06 23:45:00
2023-02-07 00:00:00,0.0,3.2678651685393256,-0.9066762459007591,0.42182719817397535,0.0,14.406741573033708,1019.16,64.49101123595506,2.4466559886932373,-0.9895433334949276,0.1442358871285039,0.0,14.563282012939453,1019.8412475585938,67.4392318725586,500.0,-69.01120085434827,0.0,0.0,0.0,2023-02-07 00:00:00
2023-02-07 00:15:00,0.0,2.343444444444444,-0.7950502273246653,0.6065435977990353,0.0,13.581111111111111,1018.88,66.88444444444445,2.0467896461486816,-0.9878061630846586,0.15568874131408705,0.0,14.652702331542969,1019.688232421875,67.76947021484375,500.0,-71.67415622454573,,0.0,0.0,2023-02-07 00:15:00
2023-02-07 00:30:00,0.0,1.8863333333333334,-0.7761564689396485,0.6305403521767156,0.0,13.214444444444444,1018.63,67.06,1.5938726663589478,-0.9903364637386507,0.138685574554905,0.0,14.50503921508789,1019.375732421875,66.22276306152344,500.0,-74.02618026124564,,0.0,0.0,2023-02-07 00:30:00
2023-02-07 00:45:00,0.0,2.530222222222222,-0.9036345259158666,0.4283043819210901,0.0,13.225555555555555,1018.36,64.48444444444445,1.4742735624313354,-0.9916708257508983,0.12879818847534913,0.0,14.482041358947754,1019.2759399414062,66.0293960571289,500.0,-75.90919437997462,,0.0,0.0,2023-02-07 00:45:00
2023-02-07 01:00:00,0.0,1.818,-0.7175187259176973,0.6965392149458955,0.0,13.096666666666668,1018.135,65.24888888888889,1.3436362743377686,-0.9970338929555136,0.0769637336540618,0.0,14.440973281860352,1019.2177124023438,65.47848510742188,500.0,-77.11636542422815,0.0,0.0,0.0,2023-02-07 01:00:00
2023-02-07 01:15:00,0.0,1.784318181818182,-0.6267398219547865,0.779228590065895,0.0,13.443181818181818,1017.98,63.39090909090908,1.3798344135284424,-0.9987074119212855,0.05082819467075016,0.0,14.362720489501953,1019.1394653320312,63.39988708496094,500.0,-77.45358300511886,,0.0,0.0,2023-02-07 01:15:00
2023-02-07 01:30:00,0.0,2.566,-0.1688334447127342,0.9856445951489979,0.0,13.61888888888889,1017.8,61.92888888888889,1.4871193170547485,-0.9849678125550569,0.1727379756466606,0.0,14.2357177734375,1018.8947143554688,64.18220520019531,500.0,-76.85486719295247,,0.0,0.0,2023-02-07 01:30:00
2023-02-07 01:45:00,0.0,3.2426666666666666,0.32490797868047644,0.9457456346131168,0.0,13.261111111111111,1017.86,59.56666666666667,1.479784369468689,-0.9481822197783739,0.31772704967653503,0.0,14.183963775634766,1019.045654296875,65.2314224243164,500.0,-75.43338371047467,,0.0,0.0,2023-02-07 01:45:00
2023-02-07 02:00:00,0.0,1.3887777777777777,0.735032945146904,0.6780313927456961,0.0,13.73111111111111,1017.965,59.36666666666667,1.5473655462265015,-0.9650463230450391,0.2620793665614484,0.0,13.981986045837402,1019.0573120117188,63.99848175048828,500.0,-73.3974698977203,0.0,0.0,0.0,2023-02-07 02:00:00
2023-02-07 02:15:00,0.0,3.145730337078652,-0.35233171977941535,0.9358751835780664,0.0,13.692134831460674,1017.92,61.3876404494382,1.56355881690979,-0.9624349122032074,0.27151250389697434,0.0,13.954010963439941,1018.8323974609375,61.01646423339844,500.0,-70.9431056196316,,0.0,0.0,2023-02-07 02:15:00
2023-02-07 02:30:00,0.0,3.147222222222222,-0.1272377249037215,0.9918722505248975,0.0,13.938888888888888,1017.78,62.965555555555554,1.3684682846069336,-0.9138417770855345,0.40607044518550267,0.0,13.864828109741211,1018.6885375976562,61.47431182861328,500.0,-68.21239176041885,,0.0,0.0,2023-02-07 02:30:00
2023-02-07 02:45:00,0.0,2.558666666666667,-0.14331989305506948,0.9896764159333511,0.0,14.212222222222222,1017.79,63.629999999999995,1.607008934020996,-0.9543528161762026,0.2986816068266529,0.0,13.891142845153809,1018.5556030273438,61.96221923828125,500.0,-65.29833239088344,,0.0,0.0,2023-02-07 02:45:00
2023-02-07 03:00:00,0.0,1.9507777777777777,-0.4745491609033047,0.8802290008207918,0.0,13.847777777777777,1017.725,64.47555555555556,1.8359276056289673,-0.9502754960279932,0.31141047132161676,0.0,13.792617797851562,1018.3268432617188,61.08251953125,500.0,-62.2603266306496,0.0,0.0,0.0,2023-02-07 03:00:00
2023-02-07 03:15:00,0.0,1.961666666666667,-0.6016756257948523,0.7987405344192648,0.0,13.9,1017.69,64.19111111111111,1.6919984817504883,-0.9002883732415822,0.43529397538448156,0.0,13.635000228881836,1018.1780395507812,61.10748291015625,500.0,-59.13670524277027,,0.0,0.0,2023-02-07 03:15:00
2023-02-07 03:30:00,0.0,2.1398888888888887,-0.6754615181562098,0.7373952383153205,0.0,13.522222222222222,1017.56,63.15111111111111,1.8502506017684937,-0.8662476215061522,0.49961490994058017,0.0,13.728153228759766,1017.9900512695312,59.90446472167969,500.0,-55.9528655146336,,0.0,0.0,2023-02-07 03:30:00
2023-02-07 03:45:00,0.0,2.6658426966292135,-0.6126312001868025,0.7903689091542492,0.0,13.358426966292136,1017.41,60.396629213483145,1.6377485990524292,-0.8775648420788863,0.47945797307695204,0.0,13.470726013183594,1017.9266357421875,60.073524475097656,500.0,-52.72616172577609,,0.0,0.0,2023-02-07 03:45:00
2023-02-07 04:00:00,0.0,2.2288888888888887,-0.6461239796429639,0.7632324697825288,0.0,13.337777777777779,1017.3199999999999,58.99777777777778,1.6559408903121948,-0.8667574458802659,0.4987299169000371,0.0,13.445117950439453,1017.7799072265625,59.80513000488281,500.0,-49.468860677922684,0.0,0.0,0.0,2023-02-07 04:00:00
2023-02-07 04:15:00,0.0,1.7213333333333332,-0.7248936321313147,0.6888608147481392,0.0,13.05888888888889,1017.22,59.45,1.7033811807632446,-0.7822326477054121,0.6229864243013491,0.0,13.576380729675293,1017.707275390625,59.45465850830078,500.0,-46.189927333890985,,0.0,0.0,2023-02-07 04:15:00
2023-02-07 04:30:00,0.0,2.1635555555555555,-0.7184905783955596,0.6955366911650414,0.0,13.157777777777778,1017.1949999999999,58.66777777777778,1.570664644241333,-0.6774815378019426,0.7355397786235052,0.0,13.55134391784668,1017.7916870117188,58.09638214111328,500.0,-42.89613983726619,,0.0,0.0,2023-02-07 04:30:00
2023-02-07 04:45:00,0.0,2.128,-0.7148389245461196,0.6992891476018679,0.0,13.125555555555556,1017.14,59.403333333333336,1.5101772546768188,-0.7422464819216748,0.6701269730990516,0.0,13.638510704040527,1017.5903930664062,58.34855651855469,500.0,-39.59279396875306,,0.0,0.0,2023-02-07 04:45:00
2023-02-07 05:00:00,0.0,2.4694444444444446,-0.8099392868259983,0.5865137267411508,0.0,12.936666666666666,1017.12,57.07222222222222,1.5876296758651733,-0.7837071889101269,0.6211304549372754,0.0,13.713888168334961,1017.606689453125,56.88188171386719,500.0,-36.284187397095586,0.0,0.0,0.0,2023-02-07 05:00:00
2023-02-07 05:15:00,0.0,3.6974444444444443,-0.8441408352305593,0.5361214883739075,0.0,12.91333333333333,1017.08,52.416666666666664,1.9734646081924438,-0.6895670674134932,0.7242218303384363,0.0,13.769678115844727,1017.7080688476562,59.38909912109375,500.0,-32.97393639228065,,0.0,0.0,2023-02-07 05:15:00
2023-02-07 05:30:00,0.0,4.927666666666667,-0.9203001409405103,0.39121305012087326,0.0,13.587777777777779,1017.1,52.873333333333335,2.048496961593628,-0.76032841416209,0.6495388384213536,0.0,13.61824893951416,1017.650146484375,57.134857177734375,500.0,-29.665175413227153,,0.0,0.0,2023-02-07 05:30:00
2023-02-07 05:45:00,0.0,3.879888888888889,-0.8803118118669201,0.47439552473392943,0.0,13.671111111111113,1017.01,52.00666666666667,2.068157196044922,-0.7840751842743049,0.6206658564841591,0.0,13.552424430847168,1017.72314453125,58.32286071777344,500.0,-26.36073420989237,,0.0,0.0,2023-02-07 05:45:00
2023-02-07 06:00:00,0.0,3.4225555555555554,-0.9465929997232092,0.32243091178579075,0.0,13.357777777777779,1017.005,55.521111111111104,2.099999189376831,-0.8374122117193158,0.5465718504125179,0.0,13.52633285522461,1017.734130859375,58.70872497558594,500.0,-23.063258804371458,0.0,0.0,0.0,2023-02-07 06:00:00
2023-02-07 06:15:00,0.0,2.4442222222222223,-0.9974532463970924,0.07132335698704306,0.0,13.9,1016.9,55.842222222222226,2.2440812587738037,-0.7768153131642882,0.6297284885039496,0.0,13.636785507202148,1017.7552490234375,59.148597717285156,500.0,-19.77530217967587,,0.0,0.0,2023-02-07 06:15:00
2023-02-07 06:30:00,0.0,2.4246666666666665,-0.8981043459527085,0.4397824277763468,0.0,13.08,1016.86,59.181111111111115,2.3847646713256836,-0.686519900226136,0.7271110139404411,0.0,13.653438568115234,1017.810302734375,59.62113952636719,500.0,-16.499388640991636,,0.0,0.0,2023-02-07 06:30:00
2023-02-07 06:45:00,0.0,2.026111111111111,-0.9144659615393994,0.40466282901425693,0.0,13.244444444444444,1016.86,60.54888888888888,2.535871744155884,-0.7364118600740646,0.6765334968368206,0.0,13.66256046295166,1017.9479370117188,61.17328643798828,500.0,-13.238094752516009,,0.0,0.0,2023-02-07 06:45:00
2023-02-07 07:00:00,0.0,2.1132222222222223,-0.8472146550277919,0.5312507207582305,0.0,13.283333333333333,1017.0,60.248888888888885,2.3421247005462646,-0.8276972563333954,0.5611748852703312,0.0,13.58110523223877,1017.808349609375,62.82051086425781,500.0,-9.994100692882865,0.0,0.0,0.0,2023-02-07 07:00:00
2023-02-07 07:15:00,-10.3125,1.9866666666666668,-0.8532778802795895,0.5214564785536473,0.0,13.413333333333334,1017.19,61.18444444444445,2.3306217193603516,-0.824053317049448,0.5665122511118378,0.0,13.628376960754395,1018.172607421875,61.48687744140625,500.0,-6.7702480391860655,,0.0,0.0,2023-02-07 07:15:00
