,f_humidity,f_wind_speed,f_solar_irradiance,f_wind_dir
2023-02-03 14:30:00,52.497833251953125,4.665055751800537,758.3161010742188,69.29216982600161
2023-02-03 14:45:00,52.64966583251953,4.541109561920166,763.0169067382812,69.63581735553312
2023-02-03 15:00:00,53.45811080932617,4.600755214691162,804.3096313476562,67.22430375210224
2023-02-03 15:15:00,54.413665771484375,4.74958610534668,750.2431030273438,68.60795683804194
2023-02-03 15:30:00,55.34288024902344,4.787363529205322,728.4645385742188,63.99098431800809
2023-02-03 15:45:00,56.58333969116211,4.7791829109191895,686.8287353515625,61.37366919841186
2023-02-03 16:00:00,57.4595947265625,4.755866527557373,637.7171630859375,63.53199970115315
2023-02-03 16:15:00,58.25347900390625,4.54907751083374,542.804443359375,63.04850635425207
2023-02-03 16:30:00,59.82379150390625,4.299622058868408,464.8407897949219,58.82280767085071
2023-02-03 16:45:00,60.922401428222656,4.238076210021973,389.58074951171875,52.4775236464942
2023-02-03 17:00:00,62.898582458496094,4.069032192230225,336.0827331542969,49.51403597431348
2023-02-03 17:15:00,63.7774658203125,3.936708688735962,296.2849426269531,47.525023126844545
2023-02-03 17:30:00,64.77593994140625,3.6419267654418945,257.2783508300781,50.66295561071977
2023-02-03 17:45:00,65.72187042236328,3.3058769702911377,192.9713592529297,53.5757496713313
2023-02-03 18:00:00,66.55673217773438,3.1903252601623535,163.25271606445312,55.17461710916346
2023-02-03 18:15:00,67.03202056884766,3.1122913360595703,116.11981201171875,56.05763169001147
2023-02-03 18:30:00,67.24293518066406,2.7231740951538086,80.31819152832031,57.25074410690981
2023-02-03 18:45:00,67.61238098144531,2.631650686264038,0.0,55.42345802456169
2023-02-03 19:00:00,67.4878158569336,2.6239099502563477,0.0,55.50618420522963
2023-02-03 19:15:00,68.06481170654297,2.5296967029571533,0.0,53.64833100431634
2023-02-03 19:30:00,68.82421112060547,2.5214362144470215,0.0,37.83944636744612
2023-02-03 19:45:00,69.55382537841797,2.574418067932129,0.0,16.378684209250054
2023-02-03 20:00:00,70.21215057373047,2.746626615524292,0.0,21.138254219169323
2023-02-03 20:15:00,70.66722106933594,2.743431806564331,0.0,21.40555389297034
2023-02-03 20:30:00,71.08597564697266,2.885991096496582,0.0,21.610636896468254
2023-02-03 20:45:00,70.77250671386719,3.0366334915161133,0.0,22.989560865981986
2023-02-03 21:00:00,70.39826202392578,3.2507479190826416,0.0,25.630890696965988
2023-02-03 21:15:00,69.56813049316406,3.245833158493042,0.0,28.136651156017077
2023-02-03 21:30:00,69.015380859375,3.0535058975219727,0.0,25.863757067441863
2023-02-03 21:45:00,68.57662200927734,2.839658737182617,0.0,28.689683539532847
2023-02-03 22:00:00,67.73675537109375,2.767194986343384,0.0,29.45587960439547
2023-02-03 22:15:00,67.92754364013672,2.8399436473846436,0.0,29.92400569675299
2023-02-03 22:30:00,67.62562561035156,2.6815168857574463,0.0,26.401844262472526
2023-02-03 22:45:00,68.17289733886719,2.5500242710113525,0.0,24.374027103210206
2023-02-03 23:00:00,68.03499603271484,2.5067901611328125,0.0,18.763308880354668
2023-02-03 23:15:00,68.29229736328125,2.7871665954589844,0.0,20.646059313029365
2023-02-03 23:30:00,68.01817321777344,2.751358985900879,0.0,23.49274756480287
2023-02-03 23:45:00,67.80765533447266,2.8973002433776855,0.0,28.702084016556565
2023-02-04 00:00:00,67.01261901855469,3.780486822128296,0.0,41.98006772231434
2023-02-04 00:15:00,67.56105041503906,3.5576491355895996,0.0,47.63872723765405
2023-02-04 00:30:00,68.28236389160156,3.301849365234375,0.0,47.10967523459598
2023-02-04 00:45:00,68.50565338134766,2.943004608154297,0.0,30.893403961104266
2023-02-04 01:00:00,68.95064544677734,2.752135992050171,0.0,29.560607279339767
2023-02-04 01:15:00,69.10957336425781,2.8052196502685547,0.0,27.651499530474723
2023-02-04 01:30:00,69.33355712890625,2.851414918899536,0.0,24.29991090517969
2023-02-04 01:45:00,69.20271301269531,2.9109108448028564,0.0,25.677216358051854
2023-02-04 02:00:00,69.14380645751953,2.9545469284057617,0.0,27.96822967355258
2023-02-04 02:15:00,69.2481918334961,2.772765874862671,0.0,29.276383579409423
2023-02-04 02:30:00,69.01011657714844,2.722324848175049,0.0,26.219687689007742
2023-02-04 02:45:00,68.93107604980469,2.668388843536377,0.0,29.633231089674762
2023-02-04 03:00:00,68.97481536865234,2.6903467178344727,0.0,30.79584404668907
2023-02-04 03:15:00,68.79946899414062,2.723253011703491,0.0,28.0251831226764
2023-02-04 03:30:00,69.35053253173828,2.8039472103118896,0.0,29.042298256572014
2023-02-04 03:45:00,69.11949920654297,2.59413743019104,0.0,27.52784243451337
2023-02-04 04:00:00,69.1863784790039,2.531649589538574,0.0,27.765944033435613
2023-02-04 04:15:00,69.80439758300781,2.4066781997680664,0.0,23.593408254437104
2023-02-04 04:30:00,70.86072540283203,2.337083578109741,0.0,21.967723308367457
2023-02-04 04:45:00,71.42792510986328,2.3327014446258545,0.0,24.59237360487327
2023-02-04 05:00:00,72.96472930908203,2.539602756500244,0.0,29.272034528753583
2023-02-04 05:15:00,73.0608901977539,2.688690185546875,0.0,23.400677039421765
2023-02-04 05:30:00,73.68111419677734,2.636953592300415,0.0,16.546234303835803
2023-02-04 05:45:00,74.28632354736328,2.724885940551758,0.0,10.660381452249458
2023-02-04 06:00:00,74.39254760742188,2.8098666667938232,0.0,13.821115250380132
2023-02-04 06:15:00,75.06684875488281,2.8694908618927,0.0,16.062464288158345
2023-02-04 06:30:00,74.25963592529297,2.9085144996643066,0.0,17.79108556586423
2023-02-04 06:45:00,74.378173828125,3.1044037342071533,0.0,15.593443534801223
2023-02-04 07:00:00,73.76091766357422,3.116629123687744,0.0,10.595927156480931
2023-02-04 07:15:00,74.086181640625,3.0366759300231934,0.0,11.406975457900968
2023-02-04 07:30:00,74.1183090209961,3.0993869304656982,0.0,13.466255334782046
2023-02-04 07:45:00,73.69392395019531,3.3066303730010986,0.0,14.088420564890763
2023-02-04 08:00:00,73.52667999267578,3.343109369277954,4.867205619812012,13.669102875022052
2023-02-04 08:15:00,72.60277557373047,3.3469202518463135,41.791465759277344,13.36264334915533
2023-02-04 08:30:00,71.12393951416016,3.4236011505126953,79.08350372314453,16.155376805511043
2023-02-04 08:45:00,70.57835388183594,3.3356590270996094,120.56819915771484,17.982430376996955
2023-02-04 09:00:00,69.18616485595703,3.232128381729126,160.5209503173828,23.39164902600166
2023-02-04 09:15:00,69.16333770751953,3.318403959274292,228.86061096191406,16.584032299054797
2023-02-04 09:30:00,68.9997787475586,3.594348669052124,289.9807434082031,25.662914151302886
2023-02-04 09:45:00,68.3270263671875,3.917646884918213,337.890625,40.77337730638177
2023-02-04 10:00:00,68.1073226928711,4.189015865325928,393.9036865234375,43.38924071925949
2023-02-04 10:15:00,67.68624114990234,4.29134464263916,433.6650390625,44.84007234493187
2023-02-04 10:30:00,67.76055908203125,4.372540473937988,473.703369140625,46.767653973603416
2023-02-04 10:45:00,66.856689453125,4.430482387542725,514.1978149414062,50.02136674343499
2023-02-04 11:00:00,66.62213897705078,4.467462062835693,561.5624389648438,51.54906943194575
2023-02-04 11:15:00,66.1768569946289,4.65212345123291,595.8285522460938,53.46225916887544
2023-02-04 11:30:00,65.34367370605469,4.6850690841674805,598.7234497070312,50.863783950103816
2023-02-04 11:45:00,65.0963363647461,4.851193428039551,615.4478759765625,51.91703175854915
2023-02-04 12:00:00,64.6093521118164,4.928370475769043,639.6636962890625,52.043187215986784
2023-02-04 12:15:00,64.59261322021484,4.965073108673096,592.3258056640625,52.109861442478746
2023-02-04 12:30:00,65.02999114990234,4.852008819580078,549.5103149414062,55.51105027184533
2023-02-04 12:45:00,65.4991683959961,4.736009120941162,498.48193359375,52.32524011439576
2023-02-04 13:00:00,65.9822769165039,4.701870918273926,467.2986145019531,51.47355416714462
2023-02-04 13:15:00,66.4241714477539,4.675834655761719,488.56707763671875,52.624827784784564
2023-02-04 13:30:00,67.07548522949219,4.520447254180908,511.07568359375,54.42501565901934
2023-02-04 13:45:00,67.20807647705078,4.40411901473999,526.4185180664062,51.67064697538988
2023-02-04 14:00:00,67.43972778320312,4.266091346740723,533.2161865234375,52.08711845566831
2023-02-04 14:15:00,66.38387298583984,4.419295787811279,527.5029907226562,52.042862522174175
2023-02-04 14:30:00,65.6874771118164,4.406625270843506,518.94287109375,55.86025599845371
2023-02-04 14:45:00,65.5595474243164,4.371161937713623,483.4825439453125,55.869410533194404
2023-02-04 15:00:00,65.25062561035156,4.307426452636719,449.9214782714844,56.99152147542495
2023-02-04 15:15:00,65.13001251220703,4.273657321929932,443.1828918457031,57.69121928017203
2023-02-04 15:30:00,64.53414154052734,4.283799648284912,439.7945556640625,58.038399310073366
2023-02-04 15:45:00,63.76081848144531,4.389647483825684,423.74969482421875,56.24203421273352
2023-02-04 16:00:00,63.32965087890625,4.191495895385742,405.282470703125,53.704017860384056
2023-02-04 16:15:00,63.192420959472656,3.9591917991638184,369.2552490234375,56.246992390676525
2023-02-04 16:30:00,63.07848358154297,3.787705659866333,332.9419860839844,59.4186135883928
2023-02-04 16:45:00,63.173240661621094,3.5591533184051514,305.2669677734375,60.0816861630448
2023-02-04 17:00:00,63.446014404296875,3.2576239109039307,283.7021179199219,57.336215744028735
2023-02-04 17:15:00,63.713470458984375,3.1233091354370117,233.12709045410156,58.58470639389606
2023-02-04 17:30:00,64.43616485595703,3.093977689743042,164.45249938964844,57.57830053876463
2023-02-04 17:45:00,65.75067901611328,2.881835460662842,123.96522521972656,58.10357351906082
2023-02-04 18:00:00,67.02912139892578,2.9917609691619873,72.65524291992188,58.766979328794314
2023-02-04 18:15:00,68.50701141357422,2.9420371055603027,46.663795471191406,60.185367076682965
2023-02-04 18:30:00,70.0070571899414,2.8518576622009277,23.12586212158203,59.79993825496999
2023-02-04 18:45:00,71.5921630859375,2.8818037509918213,0.0,57.318891481762755
2023-02-04 19:00:00,72.82098388671875,2.9987149238586426,0.0,56.17005560543186
2023-02-04 19:15:00,73.03671264648438,3.0748021602630615,0.0,55.625085259691716
2023-02-04 19:30:00,73.12940216064453,3.1951637268066406,0.0,53.42067185257728
2023-02-04 19:45:00,74.058837890625,3.3497042655944824,0.0,49.31204579037988
2023-02-04 20:00:00,74.95071411132812,3.4067718982696533,0.0,47.027781938406164
2023-02-04 20:15:00,75.15975952148438,3.2699954509735107,0.0,56.684706830504844
2023-02-04 20:30:00,75.23275756835938,3.2444918155670166,0.0,51.60979102533468
2023-02-04 20:45:00,74.49620056152344,3.1961770057678223,0.0,34.93626397966379
2023-02-04 21:00:00,73.95755767822266,3.0562679767608643,0.0,43.79968925285827
2023-02-04 21:15:00,73.05049896240234,2.880725860595703,0.0,40.78966306124891
2023-02-04 21:30:00,72.4918441772461,2.9072465896606445,0.0,36.93366496222715
2023-02-04 21:45:00,71.84532928466797,2.9110350608825684,0.0,31.983595999031195
2023-02-04 22:00:00,71.23394012451172,2.8590140342712402,0.0,28.45130418108854
2023-02-04 22:15:00,70.39557647705078,2.754427194595337,0.0,32.24355998378239
2023-02-04 22:30:00,69.96316528320312,2.8124120235443115,0.0,33.51678460823368
2023-02-04 22:45:00,69.17830657958984,2.748459815979004,0.0,26.16714733905578
2023-02-04 23:00:00,68.97964477539062,2.6770577430725098,0.0,24.287062228011642
2023-02-04 23:15:00,68.6704330444336,2.7083256244659424,0.0,23.40717217091044
2023-02-04 23:30:00,68.89601135253906,2.7475745677948,0.0,20.478943970275157
2023-02-04 23:45:00,68.81578826904297,2.8205065727233887,0.0,19.54552972279206
2023-02-05 00:00:00,85.64106750488281,2.681288242340088,0.0,25.43414743695239
2023-02-05 00:15:00,85.22388458251953,2.6631314754486084,0.0,19.770223504683464
2023-02-05 00:30:00,84.65521240234375,2.4404282569885254,0.0,19.218862818944558
2023-02-05 00:45:00,84.56624603271484,2.3924739360809326,0.0,25.619014909080335
2023-02-05 01:00:00,83.85037994384766,2.1531739234924316,0.0,22.909541958098284
2023-02-05 01:15:00,85.11615753173828,2.141646385192871,0.0,22.583632777022643
2023-02-05 01:30:00,86.25283813476562,2.2332217693328857,0.0,25.751146092428506
2023-02-05 01:45:00,85.81089782714844,2.3673031330108643,0.0,23.4188015922219
2023-02-05 02:00:00,84.7604751586914,2.430349826812744,0.0,20.548265776783342
2023-02-05 02:15:00,85.99221801757812,2.423734664916992,0.0,18.53672595167175
2023-02-05 02:30:00,86.58749389648438,2.464667320251465,0.0,20.13636589879633
2023-02-05 02:45:00,86.6891860961914,2.382901430130005,0.0,24.19907725614459
2023-02-05 03:00:00,86.08028411865234,2.322645902633667,0.0,24.11649380991165
2023-02-05 03:15:00,86.78888702392578,2.4004881381988525,0.0,26.321910713584742
2023-02-05 03:30:00,85.82887268066406,2.5333898067474365,0.0,23.623359753894775
2023-02-05 03:45:00,86.04771423339844,2.661515474319458,0.0,26.90938541614913
2023-02-05 04:00:00,86.19837951660156,2.767662525177002,0.0,23.123695269464726
2023-02-05 04:15:00,86.01351165771484,2.553546667098999,0.0,25.99964793966512
2023-02-05 04:30:00,86.80931854248047,2.3557045459747314,0.0,26.577499748876267
2023-02-05 04:45:00,88.5198745727539,2.3011629581451416,0.0,26.078167439583552
2023-02-05 05:00:00,89.66133117675781,2.3590078353881836,0.0,29.50495125928999
2023-02-05 05:15:00,88.65155792236328,2.202420234680176,0.0,29.895695614432803
2023-02-05 05:30:00,89.36150360107422,2.058871030807495,0.0,30.02562952259742
2023-02-05 05:45:00,89.63961029052734,1.8885421752929688,0.0,30.746928987191534
2023-02-05 06:00:00,89.98934173583984,1.8534557819366455,0.0,26.64129840426707
2023-02-05 06:15:00,88.77825927734375,1.8430156707763672,0.0,27.59546443756856
2023-02-05 06:30:00,89.44795227050781,1.8807494640350342,0.0,31.44417969617981
2023-02-05 06:45:00,89.99249267578125,1.5526567697525024,0.0,32.06683577692094
2023-02-05 07:00:00,87.82843780517578,1.3149265050888062,0.0,28.319778122001953
2023-02-05 07:15:00,86.50244903564453,1.7138597965240479,0.0,28.552488622907397
2023-02-05 07:30:00,87.03912353515625,2.0455615520477295,0.0,28.603270268288977
2023-02-05 07:45:00,86.3415298461914,2.4383840560913086,0.0,26.56221441095456
2023-02-05 08:00:00,85.2954330444336,2.7399301528930664,29.1580867767334,30.85449412250517
2023-02-05 08:15:00,83.95049285888672,2.581824779510498,76.1469955444336,18.685795914918245
2023-02-05 08:30:00,81.92398834228516,2.392699956893921,118.08273315429688,29.491005597080456
2023-02-05 08:45:00,82.18344116210938,2.3697779178619385,150.43409729003906,48.35802635638585
2023-02-05 09:00:00,81.5965347290039,2.11763072013855,177.7321319580078,43.06870540645648
2023-02-05 09:15:00,79.47879791259766,2.512028217315674,228.05133056640625,48.864445620908164
2023-02-05 09:30:00,77.67237091064453,2.8759188652038574,273.1705322265625,50.378988702445724
2023-02-05 09:45:00,74.83911895751953,3.133235454559326,333.4013671875,51.446318133201316
2023-02-05 10:00:00,73.05396270751953,3.4984323978424072,419.77447509765625,54.08155636834686
2023-02-05 10:15:00,72.08576965332031,3.748124837875366,495.07366943359375,56.13584862304015
2023-02-05 10:30:00,69.92915344238281,3.824540138244629,524.0082397460938,55.49964622893939
2023-02-05 10:45:00,69.5423583984375,3.9528353214263916,535.3562622070312,57.60267924014525
2023-02-05 11:00:00,67.9029541015625,4.106418609619141,571.6875610351562,56.97197744476462
2023-02-05 11:15:00,67.6656265258789,4.052861213684082,598.8596801757812,57.40715069405962
2023-02-05 11:30:00,65.5181884765625,4.165772438049316,623.311767578125,58.22648694000019
2023-02-05 11:45:00,63.515769958496094,4.186923980712891,621.6536865234375,57.487091481435776
2023-02-05 12:00:00,63.154449462890625,4.250411033630371,650.7581176757812,57.02507814174702
2023-02-05 12:15:00,62.20750427246094,4.455510139465332,699.354248046875,61.305273993188045
2023-02-05 12:30:00,60.71727752685547,4.801387786865234,737.9784545898438,57.78520436760645
2023-02-05 12:45:00,60.422706604003906,4.9010114669799805,730.9987182617188,62.77291868073417
2023-02-05 13:00:00,59.60519027709961,5.073182106018066,728.181884765625,66.06400569094902
2023-02-05 13:15:00,60.172943115234375,4.759039878845215,704.0836791992188,63.47795454397688
2023-02-05 13:30:00,58.198429107666016,4.480140686035156,700.944091796875,67.39649313652762
2023-02-05 13:45:00,59.26313018798828,4.224897861480713,688.1755981445312,71.48203364782476
2023-02-05 14:00:00,60.205726623535156,4.108658313751221,664.93603515625,66.51273575877217
2023-02-05 14:15:00,60.556976318359375,4.136759281158447,632.0803833007812,61.15978769105793
2023-02-05 14:30:00,61.24347686767578,4.047438144683838,618.8228149414062,60.35294666307747
2023-02-05 14:45:00,63.83379364013672,4.173733711242676,616.0709838867188,53.91439331907611
2023-02-05 15:00:00,64.16986083984375,4.1034626960754395,599.5635986328125,57.423228022946994
2023-02-05 15:15:00,65.22557067871094,3.9033524990081787,552.6982421875,57.68074262311558
2023-02-05 15:30:00,67.10501861572266,3.842768430709839,505.7366943359375,51.494377025393874
2023-02-05 15:45:00,66.65361022949219,3.808403730392456,453.8719787597656,54.34537497724234
2023-02-05 16:00:00,67.70433044433594,3.560605049133301,404.5572204589844,49.66220800050585
2023-02-05 16:15:00,67.83491516113281,3.5415403842926025,369.11785888671875,48.2606259489027
2023-02-05 16:30:00,69.59410095214844,3.412498712539673,330.8128967285156,57.0262648336653
2023-02-05 16:45:00,69.07166290283203,3.291928291320801,302.3524169921875,53.618389180876044
2023-02-05 17:00:00,70.31832122802734,3.1418511867523193,264.3722839355469,58.23289319346718
2023-02-05 17:15:00,70.85974884033203,3.0627706050872803,230.11746215820312,58.69234118152742
2023-02-05 17:30:00,71.39004516601562,2.766087055206299,180.84332275390625,58.03100154962624
2023-02-05 17:45:00,73.9008560180664,2.6281917095184326,136.14657592773438,63.156486278661376
2023-02-05 18:00:00,73.42951202392578,2.625218391418457,85.95662689208984,68.1595064334813
2023-02-05 18:15:00,76.5027847290039,2.5018603801727295,64.12501525878906,66.68719054306895
2023-02-05 18:30:00,78.59029388427734,2.3466882705688477,49.36003494262695,60.856658475494896
2023-02-05 18:45:00,78.07384490966797,2.2748372554779053,0.0,58.01784591820857
2023-02-05 19:00:00,80.18413543701172,2.2274727821350098,0.0,59.88369486259742
2023-02-05 19:15:00,80.19223022460938,2.120995283126831,0.0,65.80655862189835
2023-02-05 19:30:00,81.1859130859375,2.369401693344116,0.0,58.70048355493554
2023-02-05 19:45:00,80.95844268798828,2.44745135307312,0.0,47.797040049432894
2023-02-05 20:00:00,79.53593444824219,2.5875511169433594,0.0,42.1834944613568
2023-02-05 20:15:00,79.90909576416016,2.4930481910705566,0.0,46.41789612936031
2023-02-05 20:30:00,79.59303283691406,2.500323534011841,0.0,14.26126610019133
2023-02-05 20:45:00,78.45874786376953,2.507984161376953,0.0,354.0525654152154
2023-02-05 21:00:00,78.43396759033203,2.457825183868408,0.0,26.79830797437001
2023-02-05 21:15:00,78.10191345214844,2.380033254623413,0.0,22.417299776933024
2023-02-05 21:30:00,77.3826675415039,2.2215840816497803,0.0,20.662532844989368
2023-02-05 21:45:00,77.1642837524414,2.3090009689331055,0.0,16.09338383015309
2023-02-05 22:00:00,77.00314331054688,2.2123825550079346,0.0,16.608738938887022
2023-02-05 22:15:00,77.00395965576172,1.8724842071533203,0.0,23.88473959741968
2023-02-05 22:30:00,77.34657287597656,1.7864872217178345,0.0,280.9203953198484
2023-02-05 22:45:00,75.94087219238281,1.8551509380340576,0.0,357.35391752585167
2023-02-05 23:00:00,76.54373168945312,1.6496310234069824,0.0,24.295039636362414
2023-02-05 23:15:00,76.97464752197266,1.8608150482177734,0.0,23.506165287031557
2023-02-05 23:30:00,76.45698547363281,1.9808233976364136,0.0,15.067578646732365
2023-02-05 23:45:00,75.70083618164062,2.1164817810058594,0.0,17.75226444195434
2023-02-06 00:00:00,61.15686798095703,3.443114995956421,0.0,34.62219905552538
2023-02-06 00:15:00,61.92893981933594,3.0854532718658447,0.0,44.002318883059615
2023-02-06 00:30:00,62.256629943847656,2.836737632751465,0.0,39.12317671965087
2023-02-06 00:45:00,61.29607391357422,2.480355739593506,0.0,23.953869800312596
2023-02-06 01:00:00,64.16732788085938,2.1114859580993652,0.0,28.000350678315396
2023-02-06 01:15:00,63.086273193359375,2.005246162414551,0.0,22.105906727280995
2023-02-06 01:30:00,63.47064971923828,2.1274008750915527,0.0,24.11133864350826
2023-02-06 01:45:00,62.780662536621094,2.110471725463867,0.0,26.4173445006739
2023-02-06 02:00:00,64.88204956054688,1.9611589908599854,0.0,25.889263702814777
2023-02-06 02:15:00,63.56147766113281,1.9299447536468506,0.0,26.14884697892111
2023-02-06 02:30:00,64.60989379882812,1.8953579664230347,0.0,24.111012559381976
2023-02-06 02:45:00,63.48798370361328,2.029412031173706,0.0,24.151413008141937
2023-02-06 03:00:00,63.38230895996094,2.0466105937957764,0.0,28.214516195098383
2023-02-06 03:15:00,64.6765365600586,2.0756070613861084,0.0,24.02057790364648
2023-02-06 03:30:00,65.11100006103516,1.99295175075531,0.0,22.702904590615105
2023-02-06 03:45:00,64.83524322509766,1.8289910554885864,0.0,18.130710805437552
2023-02-06 04:00:00,66.10041046142578,1.7318987846374512,0.0,15.349176361776095
2023-02-06 04:15:00,66.23670196533203,1.6318426132202148,0.0,16.438584609359534
2023-02-06 04:30:00,65.84689331054688,1.5205360651016235,0.0,20.814084083605504
2023-02-06 04:45:00,65.54493713378906,1.392272710800171,0.0,18.755986374212213
2023-02-06 05:00:00,66.65856170654297,1.2507930994033813,0.0,18.73856278241694
2023-02-06 05:15:00,66.41067504882812,1.2275015115737915,0.0,22.4523661150275
2023-02-06 05:30:00,68.49715423583984,1.1761623620986938,0.0,22.970284134948663
2023-02-06 05:45:00,69.24476623535156,1.1367213726043701,0.0,17.830142166838876
2023-02-06 06:00:00,68.07627868652344,1.288364291191101,0.0,21.000011057235945
2023-02-06 06:15:00,69.45622253417969,1.3565659523010254,0.0,20.878317065984117
2023-02-06 06:30:00,68.22349548339844,1.285343050956726,0.0,17.99553383311341
2023-02-06 06:45:00,68.281005859375,1.1806244850158691,0.0,23.686437367875875
2023-02-06 07:00:00,67.79595184326172,1.3889113664627075,0.0,21.011287517049972
2023-02-06 07:15:00,66.51399230957031,1.4893395900726318,0.0,21.452712760319418
2023-02-06 07:30:00,66.66536712646484,1.57969331741333,0.0,22.178872316158046
2023-02-06 07:45:00,66.94066619873047,1.5931400060653687,0.0,19.04325738384243
2023-02-06 08:00:00,66.70846557617188,1.637869119644165,18.718162536621094,17.18843278492628
2023-02-06 08:15:00,66.21773529052734,1.5419871807098389,43.24070739746094,25.04467997734962
2023-02-06 08:30:00,63.0638427734375,1.5691213607788086,77.31710052490234,25.509830954137943
2023-02-06 08:45:00,63.21116638183594,1.5295319557189941,133.57073974609375,25.89548479735523
2023-02-06 09:00:00,60.18096923828125,1.5348936319351196,188.65464782714844,34.17163766870903
2023-02-06 09:15:00,59.970943450927734,1.4883850812911987,244.1918182373047,38.04675044356028
2023-02-06 09:30:00,58.779693603515625,1.4446607828140259,307.65814208984375,43.11470184310805
2023-02-06 09:45:00,58.899391174316406,1.3402330875396729,366.6540832519531,45.370440995075256
2023-02-06 10:00:00,57.604331970214844,1.4369125366210938,414.9412841796875,47.93325402085386
2023-02-06 10:15:00,56.51167297363281,1.7307281494140625,435.90338134765625,53.26929734909382
2023-02-06 10:30:00,56.240684509277344,1.737830400466919,508.9656677246094,56.40174608519793
2023-02-06 10:45:00,54.68829345703125,1.9172874689102173,561.3462524414062,62.33916259008836
2023-02-06 11:00:00,54.2341194152832,1.9568345546722412,620.1065063476562,62.24962205913751
2023-02-06 11:15:00,55.07920837402344,2.023200511932373,629.3594970703125,62.34852921084407
2023-02-06 11:30:00,53.009857177734375,2.1429810523986816,688.9052124023438,62.79009521231327
2023-02-06 11:45:00,53.21851348876953,2.3304190635681152,737.8756103515625,65.00549090199681
2023-02-06 12:00:00,53.621917724609375,2.3216092586517334,743.3173828125,65.16439284826834
2023-02-06 12:15:00,55.07686233520508,2.199474334716797,737.3841552734375,63.963465932078996
2023-02-06 12:30:00,55.327049255371094,2.0891835689544678,735.494384765625,62.321700222425335
2023-02-06 12:45:00,56.295814514160156,1.9448529481887817,754.3720703125,59.814427723458415
2023-02-06 13:00:00,55.381900787353516,2.0540926456451416,806.4290161132812,58.55868359275656
2023-02-06 13:15:00,55.42463684082031,2.0830495357513428,776.3274536132812,58.64320767091538
2023-02-06 13:30:00,56.97854232788086,2.2723655700683594,783.998779296875,62.034718683957635
2023-02-06 13:45:00,57.165283203125,2.4533896446228027,743.6032104492188,60.65179639701151
2023-02-06 14:00:00,56.96153259277344,2.566697359085083,766.0504150390625,60.514485576208585
2023-02-06 14:15:00,58.26616668701172,2.5110208988189697,721.8641967773438,60.32087246287176
2023-02-06 14:30:00,58.063880920410156,2.6070640087127686,678.5365600585938,57.558833400823445
2023-02-06 14:45:00,59.634193420410156,2.4771971702575684,692.7490234375,58.19117981386369
2023-02-06 15:00:00,61.379173278808594,2.2974860668182373,660.6986083984375,57.849944097963565
2023-02-06 15:15:00,62.0517578125,2.1101670265197754,599.1062622070312,55.36136184579027
2023-02-06 15:30:00,62.82251739501953,2.0816943645477295,552.929443359375,54.57451972921196
2023-02-06 15:45:00,62.4578857421875,1.9833086729049683,542.8424072265625,57.90617451184374
2023-02-06 16:00:00,64.23979187011719,1.9838695526123047,513.6825561523438,53.19789523992966
2023-02-06 16:15:00,63.418174743652344,1.8201287984848022,444.3145446777344,53.780117831322094
2023-02-06 16:30:00,63.73127746582031,1.3930351734161377,419.0132141113281,51.78664696353911
2023-02-06 16:45:00,65.65061950683594,1.135729193687439,394.1566467285156,51.1154237870048
2023-02-06 17:00:00,64.58779907226562,0.8790633082389832,360.6245422363281,47.89358333610729
2023-02-06 17:15:00,65.6283187866211,0.6914644241333008,297.4367980957031,46.10074147959813
2023-02-06 17:30:00,65.15972137451172,0.6317487955093384,253.4788818359375,44.48373823585531
2023-02-06 17:45:00,66.6264419555664,0.5858334898948669,168.0908660888672,42.876461662658194
2023-02-06 18:00:00,67.1265869140625,0.43979412317276,98.58580017089844,44.89625832931209
2023-02-06 18:15:00,68.48887634277344,0.2979208528995514,64.7288818359375,57.973360925495726
2023-02-06 18:30:00,68.10093688964844,0.34002768993377686,42.510459899902344,64.76283150972431
2023-02-06 18:45:00,69.5603256225586,0.2850744426250458,0.0,8.761809904850786
2023-02-06 19:00:00,72.2884292602539,0.17973396182060242,0.0,25.97495411649537
2023-02-06 19:15:00,71.43983459472656,0.35093075037002563,0.0,18.017706271832186
2023-02-06 19:30:00,72.2157211303711,0.5108341574668884,0.0,13.008505958372863
2023-02-06 19:45:00,71.94058990478516,0.5968291759490967,0.0,16.006363416781443
2023-02-06 20:00:00,71.84934997558594,0.8691768050193787,0.0,18.796274000543583
2023-02-06 20:15:00,70.8298110961914,0.9230285286903381,0.0,15.41116545843503
2023-02-06 20:30:00,70.36775207519531,0.8771170973777771,0.0,8.963681318310698
2023-02-06 20:45:00,68.90364837646484,0.8435128331184387,0.0,6.507947700607171
2023-02-06 21:00:00,68.75653839111328,0.8364005088806152,0.0,8.648203209751335
2023-02-06 21:15:00,69.19816589355469,0.8473137617111206,0.0,8.528257246799148
2023-02-06 21:30:00,69.4132308959961,1.1111133098602295,0.0,8.154990186601042
2023-02-06 21:45:00,68.62594604492188,1.1211904287338257,0.0,9.65795031255464
2023-02-06 22:00:00,68.88006591796875,1.01813542842865,0.0,12.139598771124039
2023-02-06 22:15:00,69.27542114257812,1.1160614490509033,0.0,8.48226276450877
2023-02-06 22:30:00,67.19621276855469,1.132057547569275,0.0,9.940794603889362
2023-02-06 22:45:00,68.44049072265625,1.1197527647018433,0.0,8.416000623058846
