,f_wind_speed,f_pressure,f_humidity,f_solar_irradiance,f_wind_dir
2023-03-07 03:30:00,0.3535754084587097,1014.2317504882812,77.65721893310547,0.0,36.92162820394458
2023-03-07 03:45:00,0.39631637930870056,1014.3363647460938,76.63383483886719,0.0,37.016019604719006
2023-03-07 04:00:00,0.4822201132774353,1014.30126953125,76.40421295166016,0.0,22.00388097845873
2023-03-07 04:15:00,0.5285501480102539,1014.1138916015625,75.94293212890625,0.0,21.755880439597323
2023-03-07 04:30:00,0.5495178699493408,1013.9210815429688,76.38053131103516,0.0,26.759244173991004
2023-03-07 04:45:00,0.5298668146133423,1013.6306762695312,75.89529418945312,0.0,36.91865586235256
2023-03-07 05:00:00,0.18542811274528503,1013.7161254882812,75.69291687011719,0.0,39.888201625195215
2023-03-07 05:15:00,0.41374608874320984,1013.9268188476562,76.69827270507812,0.0,43.242650183626225
2023-03-07 05:30:00,0.47827714681625366,1013.9530029296875,76.97913360595703,0.0,47.92048263515732
2023-03-07 05:45:00,0.5179176330566406,1013.9473876953125,77.32194519042969,0.0,55.187400531028565
2023-03-07 06:00:00,0.5770444869995117,1013.9619750976562,77.71581268310547,0.0,56.45701522015225
2023-03-07 06:15:00,0.5181200504302979,1014.0493774414062,77.78931427001953,0.0,66.94376688527512
2023-03-07 06:30:00,0.4859490990638733,1014.148681640625,78.33821105957031,0.0,309.4902869261866
2023-03-07 06:45:00,0.48067909479141235,1014.33154296875,77.86993408203125,0.0,338.1414887962127
2023-03-07 07:00:00,0.615373432636261,1014.3685913085938,77.7478256225586,0.0,16.714343940091887
2023-03-07 07:15:00,0.6700006723403931,1014.614013671875,76.2032699584961,0.0,293.3482808954562
2023-03-07 07:30:00,0.6481356620788574,1014.968505859375,75.36865234375,29.105159759521484,37.11381071338912
2023-03-07 07:45:00,0.709829568862915,1015.1974487304688,74.95548248291016,38.90191650390625,46.25594901387608
2023-03-07 08:00:00,0.7237682342529297,1015.145751953125,73.95720672607422,64.40403747558594,24.061248127855695
2023-03-07 08:15:00,0.7524465322494507,1015.3369750976562,72.44361877441406,140.22959899902344,31.837693781129754
2023-03-07 08:30:00,0.8139468431472778,1015.1367797851562,71.08101654052734,210.75164794921875,40.9296142672559
2023-03-07 08:45:00,0.9014382362365723,1015.3177490234375,69.96704864501953,294.06884765625,49.27296973652897
2023-03-07 09:00:00,1.0599493980407715,1015.0765380859375,69.00240325927734,351.6851806640625,55.67741686888084
2023-03-07 09:15:00,0.9976194500923157,1015.447265625,69.49544525146484,427.09197998046875,64.06687121220689
2023-03-07 09:30:00,1.2678148746490479,1015.7046508789062,69.84992218017578,483.72216796875,73.88714129101815
2023-03-07 09:45:00,1.4001059532165527,1015.9261474609375,70.56873321533203,549.916748046875,81.53137728450659
2023-03-07 10:00:00,1.469937801361084,1015.8285522460938,70.75218963623047,604.9761962890625,90.94273378683857
2023-03-07 10:15:00,1.5956833362579346,1016.1627197265625,71.76001739501953,643.070068359375,92.43534449383921
2023-03-07 10:30:00,1.6816401481628418,1016.0119018554688,73.01034545898438,706.2908935546875,91.36361850448327
2023-03-07 10:45:00,1.826801061630249,1016.3968505859375,73.45442962646484,737.4742431640625,93.9197575291478
2023-03-07 11:00:00,1.7527055740356445,1016.2057495117188,74.54446411132812,771.6265869140625,94.90363347111942
2023-03-07 11:15:00,1.6313209533691406,1016.2466430664062,75.42724609375,811.9135131835938,96.36077524922283
2023-03-07 11:30:00,1.6360821723937988,1016.291015625,76.05322265625,831.73876953125,94.76163348122664
2023-03-07 11:45:00,1.7939672470092773,1016.0088500976562,77.07740020751953,816.5181884765625,92.83336854594096
2023-03-07 12:00:00,2.027402639389038,1015.9142456054688,77.46161651611328,840.8126220703125,89.77454108350518
2023-03-07 12:15:00,2.196476936340332,1015.7127685546875,77.18849182128906,865.2645874023438,88.01458942970368
2023-03-07 12:30:00,2.2421445846557617,1015.626220703125,77.92909240722656,878.9503173828125,85.9641675344
2023-03-07 12:45:00,2.246126413345337,1015.5280151367188,78.14009857177734,894.796630859375,92.72029890057671
2023-03-07 13:00:00,2.3861067295074463,1015.024169921875,78.06822204589844,903.9125366210938,99.75114420749672
2023-03-07 13:15:00,2.477409839630127,1015.0556640625,78.25922393798828,879.1273803710938,101.82970826408783
